Series_reference,Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1
CPIQ.SE901502,2009.03,844.298246,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2009.06,851.608187,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2009.09,860.380117,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2009.12,861.842105,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2010.03,866.22807,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2010.06,871.345029,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2010.09,875,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2010.12,893.274854,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2011.03,903.508772,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2011.06,909.356725,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2011.09,912.280702,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2011.12,916.666667,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2012.03,919.590643,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2012.06,920.321637,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2012.09,922.51462,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2012.12,919.590643,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2013.03,921.052632,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2013.06,923.245614,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2013.09,924.707602,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2013.12,933.479532,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2014.03,938.596491,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2014.06,944.444444,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2014.09,945.906433,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2014.12,951.023392,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2015.03,955.409357,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2015.06,961.25731,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2015.09,965.643275,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2015.12,970.02924,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2016.03,973.684211,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2016.06,978.80117,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2016.09,985.380117,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2016.12,989.035088,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2017.03,994.883041,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2017.06,1000,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2017.09,1005.116959,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2017.12,1011,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2018.03,1017,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2018.06,1030,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2018.09,1039,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2018.12,1044,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE901502,2019.03,1051,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes for New Zealand,Ready-to-eat food
CPIQ.SE902,1975.03,46.847936,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1975.06,47.81625,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1975.09,49.337885,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1975.12,51.136182,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1976.03,52.611707,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1976.06,54.456114,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1976.09,58.191038,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1976.12,60.773208,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1977.03,61.41875,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1977.06,64.04703,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1977.09,66.58309,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1977.12,68.565827,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1978.03,72.13125,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1978.06,72.679777,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1978.09,74.325356,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1978.12,77.136556,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1979.03,78.782135,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1979.06,79.330662,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1979.09,93.043828,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1979.12,95.580763,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1980.03,98.803357,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1980.06,101.134595,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1980.09,109.773889,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1980.12,112.859351,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1981.03,115.455117,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1981.06,118.728038,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1981.09,126.289614,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1981.12,129.223957,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1982.03,132.384019,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1982.06,135.995519,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1982.09,147.394313,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1982.12,155.520187,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1983.03,155.407327,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1983.06,155.520187,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1983.09,157.890233,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1983.12,160.260279,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1984.03,160.580799,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1984.06,162.984704,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1984.09,167.471992,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1984.12,173.081101,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1985.03,190.549472,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1985.06,199.684308,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1985.09,200.806129,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1985.12,203.210034,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1986.03,205.934459,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1986.06,208.017842,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1986.09,232.377405,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1986.12,262.346077,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1987.03,265.871803,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1987.06,272.121954,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1987.09,280.134968,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1987.12,285.904338,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1988.03,290.231366,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1988.06,294.077612,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1988.09,303.212448,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1988.12,307.218955,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1989.03,316.128305,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1989.06,324.730436,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1989.09,340.705821,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1989.12,347.464638,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1990.03,352.072923,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1990.06,357.295645,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1990.09,361.903929,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1990.12,363.747243,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1991.03,368.355527,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1991.06,371.734936,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1991.09,388.324759,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1991.12,395.390795,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1992.03,395.698014,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1992.06,395.698014,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1992.09,396.312452,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1992.12,399.69186,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1993.03,401.535174,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1993.06,402.456831,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1993.09,404.300145,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1993.12,405.529021,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1994.03,405.93455,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1994.06,408.367724,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1994.09,409.178782,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1994.12,412.017485,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1995.03,414.856189,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1995.06,419.722537,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1995.09,423.372298,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1995.12,427.022059,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1996.03,433.510523,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1996.06,435.132639,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1996.09,440.810046,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1996.12,443.648749,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1997.03,446.892981,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1997.06,449.326155,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1997.09,456.220148,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1997.12,457.031206,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1998.03,458.653322,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1998.06,464.736258,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1998.09,478.929774,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1998.12,480.146361,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1999.03,482.579535,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1999.06,484.60718,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1999.09,486.061001,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,1999.12,487.030216,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
CPIQ.SE902,2000.03,491.39168,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups for New Zealand,Alcoholic beverages and tobacco
